timestamp,cpu_percent,memory_percent,memory_mb,active_workers,queued_tasks
2025-12-11T17:00:02.164570,27.2,69.6,5433.26171875,1,6
2025-12-11T17:00:03.167624,27.5,69.6,5433.94921875,1,6
2025-12-11T17:00:04.171499,26.6,69.6,5434.8515625,1,6
2025-12-11T17:00:05.174420,27.9,69.6,5437.515625,1,6
2025-12-11T17:00:06.177195,27.4,67.6,5280.72265625,1,6
2025-12-11T17:00:07.181368,29.0,67.6,5281.66796875,1,6
2025-12-11T17:00:08.185661,26.9,67.6,5281.62109375,1,6
2025-12-11T17:00:09.188757,26.9,67.6,5282.76171875,1,6
2025-12-11T17:00:10.192830,26.4,67.7,5287.15625,1,6
2025-12-11T17:00:11.196138,25.4,67.8,5297.69140625,1,6
2025-12-11T17:00:12.200252,26.3,67.8,5298.671875,1,6
2025-12-11T17:00:13.203619,16.5,57.9,4525.58203125,1,6
2025-12-11T17:00:14.207701,14.8,62.1,4852.98046875,1,5
2025-12-11T17:00:15.211738,19.0,65.3,5103.90625,1,5
2025-12-11T17:00:16.216362,25.9,67.2,5248.48046875,1,5
2025-12-11T17:00:17.219853,26.4,67.4,5260.9375,1,5
2025-12-11T17:00:18.223626,25.5,67.4,5266.75,1,5
2025-12-11T17:00:19.227849,26.1,67.5,5269.9140625,1,5
2025-12-11T17:00:20.231524,26.2,67.5,5272.56640625,1,5
2025-12-11T17:00:21.234626,26.7,67.5,5274.5078125,1,5
2025-12-11T17:00:22.238178,26.4,67.6,5279.859375,1,5
2025-12-11T17:00:23.241899,27.1,67.7,5283.734375,1,5
2025-12-11T17:00:24.245704,26.4,67.6,5282.47265625,1,5
2025-12-11T17:00:25.249526,27.2,67.6,5281.01953125,1,5
2025-12-11T17:00:26.253075,26.5,67.7,5287.05859375,1,5
2025-12-11T17:00:27.256437,25.2,67.7,5288.2421875,1,5
2025-12-11T17:00:28.259837,26.5,67.7,5289.1171875,1,5
2025-12-11T17:00:29.263755,25.9,67.8,5292.5625,1,5
2025-12-11T17:00:30.266544,26.7,67.8,5292.71484375,1,5
2025-12-11T17:00:31.268575,26.7,67.8,5292.9140625,1,5
2025-12-11T17:00:32.271720,26.5,67.8,5294.8359375,1,5
2025-12-11T17:00:33.275549,26.7,67.8,5295.0234375,1,5
2025-12-11T17:00:34.279170,27.0,70.2,5481.30859375,1,5
2025-12-11T17:00:35.282026,26.9,70.2,5484.63671875,1,5
2025-12-11T17:00:36.285685,27.2,70.2,5486.3046875,1,5
2025-12-11T17:00:37.288875,26.9,70.2,5485.93359375,1,5
2025-12-11T17:00:38.292778,27.3,70.3,5487.10546875,1,5
2025-12-11T17:00:39.296535,27.1,70.3,5487.05859375,1,5
2025-12-11T17:00:40.300255,26.9,70.3,5491.68359375,1,5
2025-12-11T17:00:41.303776,25.1,70.5,5503.94140625,1,5
2025-12-11T17:00:42.307583,26.4,70.5,5502.625,1,5
2025-12-11T17:00:43.309907,16.6,58.0,4528.1328125,1,5
2025-12-11T17:00:44.316586,14.4,62.2,4858.53515625,1,4
2025-12-11T17:00:45.320928,19.1,65.3,5102.61328125,1,4
2025-12-11T17:00:46.323761,26.9,68.2,5323.0625,1,4
2025-12-11T17:00:47.327608,26.1,68.3,5330.640625,1,4
2025-12-11T17:00:48.331789,26.1,68.4,5339.984375,1,4
2025-12-11T17:00:49.335647,26.6,68.4,5342.82421875,1,4
2025-12-11T17:00:50.339287,27.3,68.4,5344.90625,1,4
2025-12-11T17:00:51.343324,26.7,68.5,5347.8203125,1,4
2025-12-11T17:00:52.346851,26.9,68.5,5352.16796875,1,4
2025-12-11T17:00:53.351193,26.0,68.6,5355.12109375,1,4
2025-12-11T17:00:54.354794,27.2,68.6,5357.28125,1,4
2025-12-11T17:00:55.358424,26.2,68.6,5356.98828125,1,4
2025-12-11T17:00:56.360924,26.6,68.7,5363.015625,1,4
2025-12-11T17:00:57.363467,24.1,68.6,5360.57421875,1,4
2025-12-11T17:00:58.366449,26.4,70.0,5470.7734375,1,4
2025-12-11T17:00:59.369470,25.5,70.1,5475.8828125,1,4
2025-12-11T17:01:00.373087,26.5,70.1,5476.07421875,1,4
2025-12-11T17:01:01.377143,26.6,70.1,5477.25390625,1,4
2025-12-11T17:01:02.381261,27.2,70.1,5476.43359375,1,4
2025-12-11T17:01:03.385308,25.6,70.1,5477.41796875,1,4
2025-12-11T17:01:04.389354,26.8,70.1,5478.07421875,1,4
2025-12-11T17:01:05.392201,25.6,70.2,5484.45703125,1,4
2025-12-11T17:01:06.395675,27.2,70.2,5484.89453125,1,4
2025-12-11T17:01:07.398024,26.6,70.2,5483.25390625,1,4
2025-12-11T17:01:08.400690,25.8,70.2,5483.22265625,1,4
2025-12-11T17:01:09.403861,27.4,70.2,5484.40234375,1,4
2025-12-11T17:01:10.406636,24.3,70.3,5488.33984375,1,4
2025-12-11T17:01:11.410561,26.9,70.4,5502.23046875,1,4
2025-12-11T17:01:12.413968,25.9,70.4,5500.23828125,1,4
2025-12-11T17:01:13.417032,13.3,58.0,4529.6640625,1,3
2025-12-11T17:01:14.419485,16.2,62.3,4863.98828125,1,3
2025-12-11T17:01:15.422887,21.1,65.7,5135.04296875,1,3
2025-12-11T17:01:16.425387,26.2,67.1,5239.578125,1,3
2025-12-11T17:01:17.428853,26.2,67.2,5247.8359375,1,3
2025-12-11T17:01:18.431716,25.6,67.2,5250.7890625,1,3
2025-12-11T17:01:19.434126,26.0,67.3,5253.15234375,1,3
2025-12-11T17:01:20.438435,25.4,67.3,5253.484375,1,3
2025-12-11T17:01:21.442399,26.0,67.3,5256.828125,1,3
2025-12-11T17:01:22.446663,25.8,67.4,5260.66796875,1,3
2025-12-11T17:01:23.449876,26.0,67.4,5263.3671875,1,3
2025-12-11T17:01:24.453215,25.6,67.4,5264.0234375,1,3
2025-12-11T17:01:25.458384,25.8,67.5,5268.33203125,1,3
2025-12-11T17:01:26.462059,25.5,67.5,5268.859375,1,3
2025-12-11T17:01:27.466085,24.5,67.5,5268.07421875,1,3
2025-12-11T17:01:28.470059,25.7,67.5,5267.9921875,1,3
2025-12-11T17:01:29.472755,27.5,67.5,5273.36328125,1,3
2025-12-11T17:01:30.476418,25.5,67.5,5273.31640625,1,3
2025-12-11T17:01:31.478405,26.2,67.5,5273.64453125,1,3
2025-12-11T17:01:32.482291,25.5,67.5,5273.3984375,1,3
2025-12-11T17:01:33.486447,25.8,67.6,5277.47265625,1,3
2025-12-11T17:01:34.489347,25.4,67.6,5277.71875,1,3
2025-12-11T17:01:35.492915,25.8,67.6,5281.359375,1,3
2025-12-11T17:01:36.496326,25.7,67.6,5282.27734375,1,3
2025-12-11T17:01:37.500950,26.1,67.6,5281.80859375,1,3
2025-12-11T17:01:38.504633,25.7,67.6,5281.80859375,1,3
2025-12-11T17:01:39.508191,26.1,67.7,5285.921875,1,3
2025-12-11T17:01:40.511302,24.2,67.7,5284.53125,1,3
2025-12-11T17:01:41.516156,26.3,67.8,5296.44140625,1,3
2025-12-11T17:01:42.519114,24.7,67.8,5296.73046875,1,3
2025-12-11T17:01:43.521498,11.0,61.8,4828.9375,1,2
2025-12-11T17:01:44.524417,15.2,63.1,4928.640625,1,2
2025-12-11T17:01:45.527881,25.1,66.2,5172.1015625,1,2
2025-12-11T17:01:46.530655,26.4,67.3,5258.640625,1,2
2025-12-11T17:01:47.533375,26.3,67.5,5269.04296875,1,2
2025-12-11T17:01:48.536797,25.3,67.5,5271.91796875,1,2
2025-12-11T17:01:49.539462,26.0,67.5,5274.53125,1,2
2025-12-11T17:01:50.542302,25.9,67.6,5277.4609375,1,2
2025-12-11T17:01:51.545417,26.0,67.6,5279.875,1,2
2025-12-11T17:01:52.548809,27.0,67.6,5283.35546875,1,2
2025-12-11T17:01:53.552948,25.9,67.7,5286.49609375,1,2
2025-12-11T17:01:54.556553,26.9,67.7,5286.53125,1,2
2025-12-11T17:01:55.559912,26.5,67.7,5286.52734375,1,2
2025-12-11T17:01:56.563773,27.6,67.8,5293.84375,1,2
2025-12-11T17:01:57.567835,24.3,67.8,5293.78515625,1,2
2025-12-11T17:01:58.571738,26.0,67.8,5293.71875,1,2
2025-12-11T17:01:59.576483,25.5,67.8,5294.65234375,1,2
2025-12-11T17:02:00.579821,25.9,67.8,5298.53515625,1,2
2025-12-11T17:02:01.582889,26.0,67.8,5298.76953125,1,2
2025-12-11T17:02:02.587742,26.0,67.9,5299.296875,1,2
2025-12-11T17:02:03.590584,25.2,67.9,5299.73046875,1,2
2025-12-11T17:02:04.595429,25.3,67.9,5301.36328125,1,2
2025-12-11T17:02:05.599221,26.0,68.0,5309.484375,1,2
2025-12-11T17:02:06.602935,26.1,68.8,5374.6796875,1,2
2025-12-11T17:02:07.606092,25.7,70.3,5494.1484375,1,2
2025-12-11T17:02:08.609965,26.1,70.4,5494.8515625,1,2
2025-12-11T17:02:09.612576,25.5,70.4,5497.07421875,1,2
2025-12-11T17:02:10.615255,25.8,70.4,5500.265625,1,2
2025-12-11T17:02:11.619181,23.7,70.6,5511.5546875,1,2
2025-12-11T17:02:12.621462,26.4,70.6,5512.765625,1,2
2025-12-11T17:02:13.625765,19.0,70.6,5513.0078125,1,2
2025-12-11T17:02:14.627819,12.0,62.0,4844.28125,1,1
2025-12-11T17:02:15.631001,16.8,62.8,4908.109375,1,1
2025-12-11T17:02:16.634280,26.1,66.9,5223.59765625,1,1
2025-12-11T17:02:17.637648,25.7,68.1,5319.44140625,1,1
2025-12-11T17:02:18.640641,26.0,68.2,5327.8046875,1,1
2025-12-11T17:02:19.644244,24.7,68.3,5332.421875,1,1
2025-12-11T17:02:20.646089,25.7,68.3,5335.74609375,1,1
2025-12-11T17:02:21.648713,25.9,68.3,5336.296875,1,1
2025-12-11T17:02:22.652044,25.8,68.4,5338.62109375,1,1
2025-12-11T17:02:23.656110,25.1,68.4,5342.98828125,1,1
2025-12-11T17:02:24.660281,26.1,68.4,5345.203125,1,1
2025-12-11T17:02:25.664399,25.7,68.5,5346.55859375,1,1
2025-12-11T17:02:26.668052,26.6,68.5,5352.15625,1,1
2025-12-11T17:02:27.671594,24.6,68.5,5351.3671875,1,1
2025-12-11T17:02:28.674381,26.0,68.6,5359.49609375,1,1
2025-12-11T17:02:29.678359,26.3,68.7,5364.046875,1,1
2025-12-11T17:02:30.682006,26.0,68.7,5364.31640625,1,1
2025-12-11T17:02:31.685447,26.2,68.7,5362.984375,1,1
2025-12-11T17:02:32.689143,25.4,68.7,5363.84375,1,1
2025-12-11T17:02:33.692433,25.4,68.7,5362.9140625,1,1
2025-12-11T17:02:34.697319,25.3,68.7,5363.40625,1,1
2025-12-11T17:02:35.701235,25.9,68.7,5369.16015625,1,1
2025-12-11T17:02:36.705599,25.2,68.7,5369.40625,1,1
2025-12-11T17:02:37.709461,26.2,70.1,5477.35546875,1,1
2025-12-11T17:02:38.713579,25.3,70.1,5477.546875,1,1
2025-12-11T17:02:39.716406,25.8,70.2,5479.7109375,1,1
2025-12-11T17:02:40.719695,24.0,70.2,5484.0234375,1,1
2025-12-11T17:02:41.722866,27.2,71.3,5571.109375,1,1
2025-12-11T17:02:42.726850,25.8,70.4,5496.0546875,1,1
2025-12-11T17:02:43.729780,9.7,61.5,4803.765625,1,0
2025-12-11T17:02:44.732931,15.2,63.2,4932.62890625,1,0
2025-12-11T17:02:45.736567,23.0,66.1,5165.0,1,0
2025-12-11T17:02:46.740750,25.6,67.3,5260.04296875,1,0
2025-12-11T17:02:47.744746,25.7,67.4,5263.9921875,1,0
2025-12-11T17:02:48.748179,25.6,67.4,5266.9921875,1,0
2025-12-11T17:02:49.751864,26.1,67.5,5270.1015625,1,0
2025-12-11T17:02:50.754232,25.5,67.5,5274.23046875,1,0
2025-12-11T17:02:51.756750,25.7,67.6,5276.5234375,1,0
2025-12-11T17:02:52.761174,25.4,67.6,5281.92578125,1,0
2025-12-11T17:02:53.764883,25.7,67.6,5283.03515625,1,0
2025-12-11T17:02:54.768833,25.2,67.6,5283.5234375,1,0
2025-12-11T17:02:55.772165,26.0,67.7,5287.8671875,1,0
2025-12-11T17:02:56.775258,24.0,67.7,5286.671875,1,0
2025-12-11T17:02:57.778778,26.2,67.7,5284.625,1,0
2025-12-11T17:02:58.782098,25.5,67.7,5285.73046875,1,0
2025-12-11T17:02:59.784752,25.9,67.7,5290.796875,1,0
2025-12-11T17:03:00.788987,25.5,67.8,5292.71484375,1,0
2025-12-11T17:03:01.792262,25.7,67.8,5293.90625,1,0
2025-12-11T17:03:02.795521,25.2,67.8,5294.3671875,1,0
2025-12-11T17:03:03.798686,26.0,67.8,5296.1953125,1,0
2025-12-11T17:03:04.801553,25.4,67.9,5299.8828125,1,0
2025-12-11T17:03:05.804753,25.5,67.9,5299.21484375,1,0
2025-12-11T17:03:06.808356,25.2,67.8,5297.1640625,1,0
2025-12-11T17:03:07.812513,26.1,67.9,5302.01953125,1,0
2025-12-11T17:03:08.815735,25.5,68.9,5378.5078125,1,0
2025-12-11T17:03:09.818797,24.4,68.9,5384.34375,1,0
2025-12-11T17:03:10.822189,25.9,69.1,5395.58203125,1,0
2025-12-11T17:03:11.825253,25.8,69.1,5397.203125,1,0
2025-12-11T17:14:07.539619,0.0,66.2,5168.5625,1,0
2025-12-11T17:14:08.543036,19.0,70.8,5528.69140625,1,4
2025-12-11T17:14:09.547029,20.0,74.0,5782.6328125,1,4
2025-12-11T17:14:10.551604,27.0,75.6,5903.8203125,1,4
2025-12-11T17:14:11.555506,27.1,75.8,5922.76953125,1,4
2025-12-11T17:14:12.561307,27.5,76.0,5935.1484375,1,4
2025-12-11T17:14:13.566473,27.1,76.0,5937.22265625,1,4
2025-12-11T17:14:14.571030,27.4,76.1,5940.80859375,1,4
2025-12-11T17:14:15.575030,27.3,76.1,5943.84375,1,4
2025-12-11T17:14:16.579624,27.8,76.1,5943.8125,1,4
2025-12-11T17:14:17.583386,27.0,76.2,5948.390625,1,4
2025-12-11T17:14:18.588995,26.2,76.2,5951.02734375,1,4
2025-12-11T17:14:19.593249,25.8,76.2,5952.16015625,1,4
2025-12-11T17:14:20.597658,26.1,76.3,5955.8359375,1,4
2025-12-11T17:14:21.600950,26.4,76.3,5956.95703125,1,4
2025-12-11T17:14:22.605080,27.3,77.8,6078.55859375,1,4
2025-12-11T17:14:23.609161,28.3,78.2,6108.3203125,1,4
2025-12-11T17:14:24.613385,26.7,78.2,6111.37890625,1,4
2025-12-11T17:14:25.617826,25.9,78.3,6115.73046875,1,4
2025-12-11T17:14:26.621480,26.7,78.3,6114.23828125,1,4
2025-12-11T17:14:27.625012,25.7,78.3,6113.796875,1,4
2025-12-11T17:14:28.629310,26.5,78.3,6115.32421875,1,4
2025-12-11T17:14:29.633068,25.9,78.3,6114.84375,1,4
2025-12-11T17:14:30.637127,27.0,78.3,6116.31640625,1,4
2025-12-11T17:14:31.640785,26.8,78.4,6122.37890625,1,4
2025-12-11T17:14:32.644271,26.7,78.4,6123.61328125,1,4
2025-12-11T17:14:33.648966,26.3,78.4,6124.0,1,4
2025-12-11T17:14:34.652526,27.1,78.4,6123.24609375,1,4
2025-12-11T17:14:35.656278,26.8,78.4,6123.1640625,1,4
2025-12-11T17:14:36.660975,26.7,78.4,6123.84375,1,4
2025-12-11T17:14:37.665361,26.4,78.5,6128.0234375,1,4
2025-12-11T17:14:38.668716,24.4,78.6,6140.4765625,1,4
2025-12-11T17:14:39.672323,27.0,78.6,6140.46875,1,4
2025-12-11T17:14:40.675763,25.3,78.6,6141.890625,1,4
2025-12-11T17:14:41.679283,11.7,72.5,5664.1640625,1,3
2025-12-11T17:14:42.682147,15.3,73.5,5742.94140625,1,3
2025-12-11T17:14:43.688972,24.6,76.6,5986.41015625,1,3
2025-12-11T17:14:44.692417,26.8,77.9,6081.0703125,1,3
2025-12-11T17:14:45.696038,26.8,77.9,6082.98046875,1,3
2025-12-11T17:14:46.699485,27.4,75.8,5918.71875,1,3
2025-12-11T17:14:47.703394,27.1,75.8,5920.99609375,1,3
2025-12-11T17:14:48.707618,26.9,75.9,5924.33203125,1,3
2025-12-11T17:14:49.712131,26.6,75.9,5926.375,1,3
2025-12-11T17:14:50.716460,26.7,75.9,5928.58984375,1,3
2025-12-11T17:14:51.720434,29.0,76.2,5954.23046875,1,3
2025-12-11T17:14:52.724150,26.2,76.3,5958.2265625,1,3
2025-12-11T17:14:53.727501,26.0,76.3,5959.58203125,1,3
2025-12-11T17:14:54.731247,25.7,76.3,5958.03125,1,3
2025-12-11T17:14:55.736242,25.7,76.4,5964.921875,1,3
2025-12-11T17:14:56.740489,25.6,76.4,5965.0703125,1,3
2025-12-11T17:14:57.743924,24.6,76.4,5965.28515625,1,3
2025-12-11T17:14:58.747703,25.8,76.4,5970.0390625,1,3
2025-12-11T17:14:59.751584,25.7,76.4,5969.07421875,1,3
2025-12-11T17:15:00.755697,25.7,76.4,5967.6015625,1,3
2025-12-11T17:15:01.760161,26.1,76.4,5968.375,1,3
2025-12-11T17:15:02.764455,25.9,76.4,5969.22265625,1,3
2025-12-11T17:15:03.767565,26.2,76.5,5971.20703125,1,3
2025-12-11T17:15:04.771839,25.4,76.5,5972.80859375,1,3
2025-12-11T17:15:05.775822,26.1,76.5,5977.71875,1,3
2025-12-11T17:15:06.780106,26.1,76.5,5976.6953125,1,3
2025-12-11T17:15:07.784507,26.0,76.5,5977.10546875,1,3
2025-12-11T17:15:08.788766,26.2,76.6,5978.953125,1,3
2025-12-11T17:15:09.791982,26.2,76.6,5979.61328125,1,3
2025-12-11T17:15:10.796700,25.5,79.0,6169.00390625,1,3
2025-12-11T17:15:11.800625,25.0,79.0,6169.75,1,3
2025-12-11T17:15:12.805293,26.0,79.2,6182.234375,1,3
2025-12-11T17:15:13.808330,26.7,79.2,6184.21875,1,3
2025-12-11T17:15:14.811437,10.0,70.4,5501.40234375,1,2
2025-12-11T17:15:15.813850,15.6,71.6,5594.24609375,1,2
2025-12-11T17:15:16.817198,23.1,74.8,5839.58984375,1,2
2025-12-11T17:15:17.821067,29.5,74.8,5842.1875,1,2
2025-12-11T17:15:18.824872,26.0,75.0,5856.03515625,1,2
2025-12-11T17:15:19.829196,26.2,75.0,5859.0,1,2
2025-12-11T17:15:20.833261,26.1,75.1,5861.6015625,1,2
2025-12-11T17:15:21.837492,25.6,75.1,5864.0625,1,2
2025-12-11T17:15:22.841501,26.0,75.1,5866.65234375,1,2
2025-12-11T17:15:23.844666,25.8,75.2,5871.3359375,1,2
2025-12-11T17:15:24.848695,26.2,75.2,5873.12109375,1,2
2025-12-11T17:15:25.853838,26.1,75.2,5873.3359375,1,2
2025-12-11T17:15:26.857164,26.3,75.3,5879.4765625,1,2
2025-12-11T17:15:27.860615,25.5,75.3,5879.40234375,1,2
2025-12-11T17:15:28.865329,25.2,75.2,5877.04296875,1,2
2025-12-11T17:15:29.868969,26.2,75.3,5878.72265625,1,2
2025-12-11T17:15:30.872737,25.9,75.3,5883.59765625,1,2
2025-12-11T17:15:31.876206,26.0,75.3,5883.58984375,1,2
2025-12-11T17:15:32.880364,27.0,75.3,5884.9453125,1,2
2025-12-11T17:15:33.884347,25.8,75.4,5885.671875,1,2
2025-12-11T17:15:34.888132,26.7,75.3,5884.18359375,1,2
2025-12-11T17:15:35.892233,25.9,75.3,5884.71484375,1,2
2025-12-11T17:15:36.895707,26.4,75.4,5888.8125,1,2
2025-12-11T17:15:37.899796,25.7,75.4,5888.56640625,1,2
2025-12-11T17:15:38.903794,26.6,75.4,5889.68359375,1,2
2025-12-11T17:15:39.907957,25.8,75.4,5888.45703125,1,2
2025-12-11T17:15:40.912341,25.8,75.4,5886.94140625,1,2
2025-12-11T17:15:41.915255,25.5,75.4,5891.0390625,1,2
2025-12-11T17:15:42.919246,24.1,75.6,5903.84375,1,2
2025-12-11T17:15:43.922093,26.5,75.6,5904.9765625,1,2
2025-12-11T17:15:44.924461,24.8,75.6,5904.30078125,1,2
2025-12-11T17:15:45.934517,10.8,69.5,5427.21875,1,1
2025-12-11T17:15:46.937897,15.7,70.5,5508.63671875,1,1
2025-12-11T17:15:47.941433,25.0,73.6,5748.6171875,1,1
2025-12-11T17:15:48.945261,26.3,74.9,5846.47265625,1,1
2025-12-11T17:15:49.947821,26.7,74.9,5853.0390625,1,1
2025-12-11T17:15:50.951977,26.4,75.0,5855.5,1,1
2025-12-11T17:15:51.955789,25.4,75.0,5857.9140625,1,1
2025-12-11T17:15:52.960033,26.7,75.1,5861.765625,1,1
2025-12-11T17:15:53.964416,26.8,75.1,5865.390625,1,1
2025-12-11T17:15:54.967600,25.6,75.2,5869.76953125,1,1
2025-12-11T17:15:55.969397,25.5,75.2,5873.20703125,1,1
2025-12-11T17:15:56.972240,25.7,75.2,5873.08984375,1,1
2025-12-11T17:15:57.975242,26.1,75.3,5878.47265625,1,1
2025-12-11T17:15:58.979489,25.8,75.3,5879.12109375,1,1
2025-12-11T17:15:59.982558,24.5,75.3,5880.34765625,1,1
2025-12-11T17:16:00.985927,25.6,75.3,5880.515625,1,1
2025-12-11T17:16:01.989681,25.5,75.3,5884.40625,1,1
2025-12-11T17:16:02.993545,26.1,75.4,5885.578125,1,1
2025-12-11T17:16:03.996739,26.6,75.4,5884.96875,1,1
2025-12-11T17:16:05.000612,25.9,75.4,5885.93359375,1,1
2025-12-11T17:16:06.004184,26.3,75.4,5887.3515625,1,1
2025-12-11T17:16:07.007840,25.9,75.4,5889.0078125,1,1
2025-12-11T17:16:08.011822,26.5,75.5,5896.09765625,1,1
2025-12-11T17:16:09.014961,26.2,75.5,5897.546875,1,1
2025-12-11T17:16:10.018806,26.6,75.6,5902.9609375,1,1
2025-12-11T17:16:11.022192,25.9,75.6,5903.078125,1,1
2025-12-11T17:16:12.025388,26.3,75.6,5901.26953125,1,1
2025-12-11T17:16:13.028320,25.5,75.6,5905.35546875,1,1
2025-12-11T17:16:14.031760,25.2,75.8,5916.55078125,1,1
2025-12-11T17:16:15.035047,26.5,75.8,5916.4765625,1,1
2025-12-11T17:16:16.038338,15.8,65.8,5138.359375,1,1
2025-12-11T17:16:17.041790,14.5,70.2,5478.99609375,1,0
2025-12-11T17:16:18.045815,19.2,73.3,5727.79296875,1,0
2025-12-11T17:16:19.050152,25.8,75.0,5857.17578125,1,0
2025-12-11T17:16:20.053111,26.1,75.1,5867.9375,1,0
2025-12-11T17:16:21.056886,24.8,75.2,5870.85546875,1,0
2025-12-11T17:16:22.060758,26.2,75.2,5872.9609375,1,0
2025-12-11T17:16:23.064449,25.4,75.2,5876.1015625,1,0
2025-12-11T17:16:24.066957,26.6,75.3,5879.6953125,1,0
2025-12-11T17:16:25.070252,25.9,75.3,5882.890625,1,0
2025-12-11T17:16:26.074121,26.2,75.4,5885.75,1,0
2025-12-11T17:16:27.078701,26.2,75.4,5886.2421875,1,0
2025-12-11T17:16:28.084008,26.5,75.4,5886.4296875,1,0
2025-12-11T17:16:29.088168,25.7,75.4,5891.51171875,1,0
2025-12-11T17:16:30.091622,25.4,75.4,5888.15625,1,0
2025-12-11T17:16:31.094921,25.8,75.4,5889.35546875,1,0
2025-12-11T17:16:32.097310,25.8,75.5,5893.98828125,1,0
2025-12-11T17:16:33.100485,26.1,77.8,6079.484375,1,0
2025-12-11T17:16:34.103799,26.0,77.8,6078.5390625,1,0
2025-12-11T17:16:35.107283,26.3,77.8,6075.4453125,1,0
2025-12-11T17:16:36.111056,26.2,77.8,6076.12109375,1,0
2025-12-11T17:16:37.114457,26.7,77.8,6078.8671875,1,0
2025-12-11T17:16:38.118700,25.9,77.9,6083.97265625,1,0
2025-12-11T17:16:39.123266,26.1,77.9,6086.640625,1,0
2025-12-11T17:16:40.127405,25.6,77.9,6085.0703125,1,0
2025-12-11T17:16:41.131771,25.9,77.9,6086.28125,1,0
2025-12-11T17:16:42.135755,25.4,77.9,6084.06640625,1,0
2025-12-11T17:16:43.139129,26.2,77.9,6087.45703125,1,0
2025-12-11T17:16:44.142287,24.1,78.1,6099.37109375,1,0
2025-12-11T17:16:45.145256,27.8,78.1,6096.88671875,1,0
2025-12-11T17:16:46.148827,21.7,78.1,6096.88671875,1,0
2025-12-11T17:18:25.663437,0.0,65.8,5135.93359375,1,0
2025-12-11T17:18:26.666597,21.2,70.3,5494.2421875,1,9
2025-12-11T17:18:27.669557,16.7,66.9,5224.0703125,1,19
2025-12-11T17:18:28.672299,19.4,68.5,5351.98828125,1,27
2025-12-11T17:18:29.674973,13.9,69.2,5402.3671875,1,35
2025-12-11T17:18:30.678224,16.0,69.8,5453.09375,1,43
2025-12-11T17:18:31.680729,14.4,70.2,5479.59765625,1,51
2025-12-11T17:18:32.683733,15.5,70.3,5488.41015625,1,59
2025-12-11T17:18:33.688930,16.0,70.6,5517.1640625,1,67
2025-12-11T17:18:34.706004,23.5,72.6,5671.7421875,1,73
2025-12-11T17:18:35.709223,19.9,72.6,5669.8671875,1,83
2025-12-11T17:18:36.719966,21.2,72.8,5683.0234375,1,90
2025-12-11T17:18:37.725675,19.1,72.3,5647.73046875,1,99
2025-12-11T17:18:38.742526,20.0,72.9,5693.0703125,1,105
2025-12-11T17:18:39.784782,20.7,74.2,5798.29296875,1,109
2025-12-11T17:18:40.792642,22.1,75.7,5914.30078125,1,113
2025-12-11T17:18:41.803067,21.7,79.5,6208.83203125,1,115
2025-12-11T17:18:42.806363,24.9,82.5,6443.8046875,1,117
2025-12-11T17:18:43.817767,22.4,83.9,6551.34375,1,121
2025-12-11T17:18:44.822607,22.5,85.2,6651.73828125,1,128
2025-12-11T17:18:45.827850,21.6,86.9,6788.984375,1,137
2025-12-11T17:18:46.859822,22.5,87.6,6842.4140625,1,145
2025-12-11T17:18:47.881546,23.1,89.2,6963.9453125,1,152
2025-12-11T17:18:48.887231,23.2,90.2,7044.63671875,1,160
2025-12-11T17:18:49.898493,23.2,91.0,7107.4921875,1,167
2025-12-11T17:18:50.913455,24.3,91.8,7172.48046875,1,174
2025-12-11T17:18:51.924765,22.0,91.9,7176.64453125,1,182
2025-12-11T17:18:52.971368,22.1,92.1,7196.17578125,1,191
2025-12-11T17:18:53.974663,22.3,92.8,7244.8359375,1,198
2025-12-11T17:18:54.979829,21.3,92.3,7209.46875,1,206
2025-12-11T17:18:55.988455,21.6,93.2,7275.8984375,1,214
2025-12-11T17:18:56.992272,25.1,92.3,7208.8046875,1,221
2025-12-11T17:18:58.008980,24.1,91.1,7113.16015625,1,231
2025-12-11T17:18:59.012293,17.8,80.2,6264.66796875,1,249
2025-12-11T17:19:00.014268,18.7,85.2,6657.08203125,1,247
2025-12-11T17:19:01.016939,13.0,87.5,6830.16796875,1,245
2025-12-11T17:19:02.025151,19.5,88.4,6904.5625,1,243
2025-12-11T17:19:03.029570,13.9,91.1,7115.31640625,1,241
2025-12-11T17:19:04.038140,19.9,93.2,7280.578125,1,239
2025-12-11T17:19:05.097088,32.1,97.5,7613.89453125,1,237
2025-12-11T17:19:06.150289,33.2,98.0,7651.23046875,1,236
2025-12-11T17:19:07.162246,27.8,97.2,7590.0078125,1,239
2025-12-11T17:19:08.169992,27.6,95.9,7487.10546875,1,243
2025-12-11T17:19:09.465469,33.0,94.8,7407.44921875,1,250
2025-12-11T17:19:10.481906,29.2,95.6,7463.6875,1,279
2025-12-11T17:19:11.489801,28.5,93.5,7303.84765625,1,302
2025-12-11T17:19:12.493435,25.8,95.1,7429.203125,1,305
2025-12-11T17:19:13.513421,29.3,96.5,7539.96484375,1,314
2025-12-11T17:19:14.548929,27.9,96.5,7539.3046875,1,323
2025-12-11T17:19:15.565401,27.2,96.3,7521.375,1,331
2025-12-11T17:19:16.587999,25.2,91.4,7141.0234375,1,340
2025-12-11T17:19:17.595514,26.0,94.0,7339.04296875,1,348
2025-12-11T17:19:18.602600,23.4,93.2,7281.04296875,1,359
